event_id,timestamp,user_id,ip_address,country,resource_accessed,action_type,failed_logins,session_duration,data_download_mb,admin_action,risk_score,attack_type,label,prediction,anomaly_score,threat_level,recommended_action
E000178,2026-05-20 05:56:19,U0284,52.238.171.99,Nigeria,/network/firewall,download,2,468,497.56,No,63,geographic_anomaly,1,0,0.5123,Low,No Action Required
E000179,2026-05-23 02:51:16,U0153,72.137.6.175,India,/vpc/security-groups,list,0,2825,4.41,No,7,normal,0,0,0.4419,Low,No Action Required
E000180,2026-06-01 15:51:44,U0294,72.143.254.24,Spain,/database/staging,login,0,204,12.48,No,22,normal,0,0,0.4121,Low,No Action Required
E000181,2026-06-02 05:11:37,U0159,172.79.24.248,Belarus,/iam/roles,download,1,3558,7437.31,No,78,data_exfiltration,1,1,0.597,Critical,Terminate session
E000182,2026-05-31 05:00:53,U0480,24.86.145.225,France,/database/staging,download,0,1137,4.26,No,11,normal,0,0,0.4044,Low,No Action Required
E000183,2026-05-04 03:55:38,U0087,72.25.110.225,India,/storage/bucket-public,list,0,646,7.57,No,6,normal,0,0,0.431,Low,No Action Required
E000184,2026-05-31 16:12:59,U0430,104.250.128.83,Spain,/iam/roles,download,0,737,9.33,No,17,normal,0,0,0.4081,Low,No Action Required
E000185,2026-06-01 22:42:51,U0057,64.227.134.49,India,/api/users,read,0,3267,51.12,No,9,normal,0,0,0.4265,Low,No Action Required
E000186,2026-05-13 15:03:29,U0141,104.162.232.48,Australia,/api/data,download,0,2991,64.38,No,0,normal,0,0,0.4869,Low,No Action Required
E000187,2026-05-08 09:07:22,U0332,24.8.245.172,France,/database/staging,list,2,413,21.69,Yes,30,normal,0,1,0.5677,Low,Monitor activity
E000188,2026-05-23 10:57:38,U0212,64.7.17.189,Netherlands,/api/data,login,0,1353,7.11,Yes,30,normal,0,0,0.5316,Low,No Action Required
E000189,2026-05-21 09:26:16,U0037,52.193.145.166,Spain,/logs/audit,read,1,3271,15.73,No,12,normal,0,0,0.4578,Low,No Action Required
E000190,2026-05-12 21:13:06,U0221,72.134.135.133,Japan,/compute/instances,upload,0,60,39.2,No,13,normal,0,0,0.4395,Low,No Action Required
E000191,2026-05-08 06:24:41,U0209,213.75.92.29,Unknown,/vpc/security-groups,download,4,94,95.2,No,75,geographic_anomaly,1,1,0.5468,High,Temporarily lock account
E000192,2026-05-09 09:57:29,U0308,24.121.35.46,France,/api/data,logout,0,2037,25.35,No,4,normal,0,0,0.4048,Low,No Action Required
E000193,2026-05-26 07:11:50,U0234,198.219.255.178,Sweden,/backup/snapshots,update,0,1630,0.62,No,14,normal,0,0,0.4028,Low,No Action Required
E000194,2026-05-30 05:56:06,U0265,52.6.172.18,Australia,/compute/instances,read,0,2328,9.84,No,9,normal,0,0,0.4123,Low,No Action Required
E000195,2026-05-11 20:02:14,U0104,185.92.43.226,Unknown,/backup/snapshots,delete,1,889,68.51,Yes,82,privilege_escalation,1,1,0.5861,High,Temporarily lock account
E000196,2026-05-28 10:15:49,U0216,72.247.33.254,United States,/api/users,download,0,1185,6.33,No,5,normal,0,0,0.4372,Low,No Action Required
E000197,2026-05-21 12:30:49,U0103,104.78.96.198,Germany,/logs/audit,login,0,2730,7.73,No,26,normal,0,0,0.4076,Low,No Action Required
E000198,2026-05-26 11:37:58,U0481,64.84.18.128,Norway,/database/staging,download,0,1378,12.78,No,23,normal,0,0,0.3982,Low,No Action Required
E000199,2026-05-11 06:59:41,U0055,24.108.5.194,Singapore,/admin/settings,read,0,797,16.82,No,29,normal,0,0,0.4605,Low,No Action Required
E000200,2026-05-28 03:18:36,U0130,104.228.173.13,Germany,/compute/instances,logout,0,958,4.86,No,20,normal,0,0,0.3929,Low,No Action Required
E000201,2026-05-18 23:10:32,U0195,52.115.14.220,Norway,/storage/bucket-public,update,0,2769,1.08,No,14,normal,0,0,0.4217,Low,No Action Required
E000202,2026-05-06 16:02:57,U0207,64.109.170.152,Nigeria,/database/production,download,0,5249,8600.24,No,100,data_exfiltration,1,1,0.6459,Critical,Terminate session
E000203,2026-05-18 01:05:49,U0442,192.160.198.157,Australia,/storage/bucket-public,list,0,2809,7.98,No,25,normal,0,0,0.4509,Low,No Action Required
E000204,2026-05-14 23:31:33,U0385,198.4.103.130,Finland,/vpc/security-groups,download,0,2196,34.27,No,0,normal,0,0,0.4673,Low,No Action Required
E000205,2026-05-09 09:08:25,U0020,24.127.252.208,Unknown,/admin/settings,download,1,4211,4922.76,No,78,data_exfiltration,1,1,0.6224,Critical,Terminate session
E000206,2026-05-15 11:49:56,U0327,198.194.94.227,United States,/database/staging,update,1,2387,14.07,No,36,normal,0,0,0.4771,Low,No Action Required
E000207,2026-06-02 02:04:51,U0041,8.61.15.160,France,/storage/bucket-public,upload,0,2176,4.73,No,2,normal,0,0,0.4555,Low,No Action Required
E000208,2026-05-24 02:26:41,U0351,64.70.158.177,Finland,/compute/instances,list,1,932,0.64,No,11,normal,0,0,0.4344,Low,No Action Required
E000209,2026-05-30 14:05:39,U0119,192.148.60.56,Belarus,/network/firewall,download,1,6737,3729.35,No,97,data_exfiltration,1,1,0.6316,Critical,Terminate session
E000210,2026-05-16 02:15:19,U0330,198.127.9.254,Australia,/api/users,login,0,831,26.89,No,20,normal,0,0,0.4232,Low,No Action Required
E000211,2026-05-13 19:34:31,U0456,198.163.7.35,Norway,/storage/bucket-public,logout,0,2446,10.89,No,13,normal,0,0,0.4041,Low,No Action Required
E000212,2026-06-02 10:32:36,U0397,198.80.203.97,United Kingdom,/network/firewall,update,0,1694,8.74,No,18,normal,0,0,0.4254,Low,No Action Required
E000213,2026-05-28 21:03:43,U0049,172.162.85.114,Sweden,/api/users,update,0,1864,9.33,No,24,normal,0,0,0.4048,Low,No Action Required
E000214,2026-05-17 17:55:02,U0133,198.11.38.151,Nigeria,/admin/settings,write,1,571,124.1,No,62,geographic_anomaly,1,1,0.5538,Medium,Require MFA verification
E000215,2026-05-31 15:33:09,U0460,104.55.129.92,Canada,/logs/audit,list,0,1713,61.72,No,7,normal,0,0,0.416,Low,No Action Required
E000216,2026-06-02 12:09:20,U0497,91.249.29.85,Tor Exit Node,/admin/users,download,4,550,445.23,No,54,geographic_anomaly,1,1,0.5604,Medium,Require MFA verification
E000217,2026-05-29 13:08:01,U0222,72.118.174.5,Spain,/database/production,logout,1,1537,11.33,Yes,8,normal,0,1,0.5485,Low,Monitor activity
E000218,2026-05-15 14:43:53,U0236,64.49.44.22,Ireland,/storage/bucket-public,download,0,2287,8.08,No,27,normal,0,0,0.4289,Low,No Action Required
E000219,2026-05-29 05:57:09,U0480,192.151.91.163,India,/api/data,logout,0,1677,44.54,No,12,normal,0,0,0.3947,Low,No Action Required
E000220,2026-05-23 04:53:20,U0200,8.213.65.227,Singapore,/database/production,update,0,751,11.72,No,10,normal,0,0,0.4072,Low,No Action Required
E000221,2026-06-01 03:33:17,U0306,24.231.52.43,Canada,/storage/bucket-public,list,0,706,31.66,No,39,normal,0,0,0.4489,Low,No Action Required
E000222,2026-05-18 21:56:49,U0041,52.42.147.51,Ireland,/storage/bucket-public,login,1,2649,2.98,No,4,normal,0,0,0.4563,Low,No Action Required
E000223,2026-05-29 20:54:01,U0106,24.138.231.135,Nigeria,/database/production,download,1,6990,2890.77,No,81,data_exfiltration,1,1,0.6095,Critical,Terminate session
E000224,2026-05-18 07:16:43,U0202,172.2.206.15,Australia,/database/staging,login,0,1979,0.85,No,14,normal,0,0,0.4093,Low,No Action Required
E000225,2026-05-20 22:22:58,U0195,192.121.65.30,Romania,/iam/roles,configure,0,202,23.71,Yes,67,privilege_escalation,1,1,0.5855,Medium,Require MFA verification
E000226,2026-05-22 01:56:30,U0082,192.90.186.160,India,/api/data,download,0,1328,8.46,No,0,normal,0,0,0.4289,Low,No Action Required
E000227,2026-05-18 06:02:40,U0469,213.234.88.156,Unknown,/database/production,login,11,59,1.09,No,81,brute_force,1,1,0.5536,Critical,Block IP address
E000228,2026-05-23 13:11:38,U0014,64.149.14.160,India,/database/staging,list,0,836,18.07,No,18,normal,0,0,0.3919,Low,No Action Required
E000229,2026-05-07 22:46:14,U0425,52.15.55.116,France,/api/data,login,1,1528,58.51,No,11,normal,0,0,0.4357,Low,No Action Required
E000230,2026-05-28 10:32:22,U0022,104.229.80.128,Japan,/admin/settings,upload,0,611,6.81,No,23,normal,0,0,0.4652,Low,No Action Required
E000231,2026-05-15 08:20:34,U0247,172.170.70.206,Sweden,/api/data,logout,0,3060,18.53,No,19,normal,0,0,0.4179,Low,No Action Required
E000232,2026-05-27 18:16:24,U0431,104.68.169.225,India,/database/staging,download,0,3475,23.13,No,30,normal,0,0,0.4418,Low,No Action Required
E000233,2026-05-15 22:23:21,U0152,198.192.135.148,United Kingdom,/database/production,login,0,2869,6.3,No,11,normal,0,0,0.415,Low,No Action Required
E000234,2026-05-06 09:28:09,U0096,198.224.77.107,Sweden,/logs/audit,logout,2,1874,34.01,No,11,normal,0,0,0.4475,Low,No Action Required
E000235,2026-05-04 10:36:08,U0432,24.249.178.9,India,/compute/instances,update,0,1993,7.98,No,12,normal,0,0,0.3875,Low,No Action Required
E000236,2026-06-02 14:53:42,U0499,72.139.7.153,Ireland,/api/files,update,0,1712,38.09,No,32,normal,0,0,0.4197,Low,No Action Required
E000237,2026-05-11 12:36:03,U0210,104.40.180.144,Spain,/backup/snapshots,download,0,2295,63.98,No,13,normal,0,0,0.4164,Low,No Action Required
E000238,2026-05-13 18:47:39,U0441,104.75.250.118,Japan,/api/data,upload,0,1654,87.73,No,13,normal,0,0,0.4326,Low,No Action Required
E000239,2026-05-11 18:04:54,U0060,104.201.213.249,India,/api/users,read,0,906,14.5,No,2,normal,0,0,0.415,Low,No Action Required
E000240,2026-05-20 20:09:16,U0486,45.139.79.198,Anonymous Proxy,/backup/snapshots,write,3,524,74.66,Yes,90,privilege_escalation,1,1,0.6376,Critical,Temporarily lock account
E000241,2026-05-13 00:11:14,U0491,198.62.120.240,Ireland,/database/staging,logout,2,1196,30.06,No,11,normal,0,0,0.4367,Low,No Action Required
E000242,2026-05-08 02:26:21,U0043,192.235.220.86,Singapore,/backup/snapshots,upload,0,965,12.63,No,9,normal,0,0,0.4261,Low,No Action Required
E000243,2026-05-22 11:29:59,U0252,24.240.178.105,Japan,/database/production,list,0,1239,29.83,No,12,normal,0,0,0.3886,Low,No Action Required
E000244,2026-05-13 16:57:39,U0421,172.102.68.127,Finland,/api/users,upload,0,2286,42.63,No,11,normal,0,0,0.4225,Low,No Action Required
E000245,2026-05-24 08:39:49,U0055,24.28.71.52,Singapore,/admin/users,logout,1,1888,33.73,No,7,normal,0,0,0.4472,Low,No Action Required
E000246,2026-05-24 20:41:32,U0215,64.158.167.54,Canada,/compute/instances,login,1,1233,59.92,No,16,normal,0,0,0.4336,Low,No Action Required
E000247,2026-05-12 05:52:28,U0276,104.223.182.188,Netherlands,/api/users,list,0,1534,7.57,No,7,normal,0,0,0.3931,Low,No Action Required
E000248,2026-05-23 14:10:39,U0206,172.118.181.111,Japan,/iam/roles,login,0,1611,37.02,No,17,normal,0,0,0.3854,Low,No Action Required
E000249,2026-05-10 05:30:15,U0250,172.98.31.68,Sweden,/logs/audit,upload,0,2845,5.99,No,22,normal,0,0,0.43,Low,No Action Required
E000250,2026-05-29 21:18:14,U0062,198.38.208.18,Spain,/compute/instances,logout,0,2990,0.16,No,9,normal,0,0,0.4079,Low,No Action Required
E000251,2026-05-23 03:49:05,U0323,172.65.40.232,Netherlands,/database/staging,read,0,1641,70.94,No,19,normal,0,0,0.398,Low,No Action Required
E000252,2026-05-24 20:45:55,U0250,198.18.35.61,Sweden,/storage/bucket-public,login,0,2352,2.67,No,25,normal,0,0,0.4295,Low,No Action Required
E000253,2026-05-13 20:36:21,U0372,91.196.147.89,Tor Exit Node,/database/production,login,15,35,8.23,No,89,brute_force,1,1,0.5732,Critical,Block IP address
E000254,2026-05-30 12:23:08,U0005,192.196.59.236,Singapore,/api/users,update,0,1750,7.44,No,12,normal,0,0,0.3953,Low,No Action Required
E000255,2026-05-08 20:28:24,U0494,104.119.211.19,Spain,/compute/instances,update,0,2416,12.23,No,10,normal,0,0,0.4008,Low,No Action Required
E000256,2026-05-20 03:09:10,U0276,72.108.142.171,Germany,/logs/audit,download,0,2067,76.39,No,29,normal,0,0,0.4265,Low,No Action Required
E000257,2026-05-13 06:27:31,U0208,172.2.226.35,Canada,/database/staging,logout,0,366,0.55,No,5,normal,0,0,0.4253,Low,No Action Required
E000258,2026-05-23 10:41:04,U0094,192.241.198.220,North Korea,/storage/bucket-private,download,1,5208,4593.83,No,84,data_exfiltration,1,1,0.5863,Critical,Terminate session
E000259,2026-05-06 04:57:03,U0335,24.186.54.132,Finland,/api/data,update,0,1250,1.7,No,13,normal,0,0,0.4079,Low,No Action Required
E000260,2026-05-24 21:00:35,U0057,52.210.13.195,Germany,/api/files,list,0,1270,37.64,No,7,normal,0,0,0.4003,Low,No Action Required
E000261,2026-05-04 17:01:25,U0389,24.114.226.62,France,/compute/instances,read,0,3270,20.2,No,23,normal,0,0,0.4274,Low,No Action Required
E000262,2026-05-24 10:07:04,U0380,104.46.226.17,Canada,/compute/instances,login,0,2238,33.92,No,13,normal,0,0,0.3952,Low,No Action Required
E000263,2026-05-29 19:20:31,U0285,185.240.17.68,Romania,/vpc/security-groups,configure,1,380,1.8,Yes,75,privilege_escalation,1,1,0.599,High,Temporarily lock account
E000264,2026-05-30 09:41:28,U0289,72.212.11.239,Australia,/database/staging,logout,0,2384,16.66,No,9,normal,0,0,0.4134,Low,No Action Required
E000265,2026-05-18 09:19:43,U0056,72.170.73.208,Sweden,/storage/bucket-public,list,0,824,33.91,No,31,normal,0,0,0.4457,Low,No Action Required
E000266,2026-05-18 10:37:13,U0488,52.237.61.40,Finland,/api/files,upload,0,2153,17.22,No,12,normal,0,0,0.4164,Low,No Action Required
E000267,2026-05-17 01:00:37,U0478,72.92.193.34,North Korea,/database/production,delete,2,531,387.95,No,72,geographic_anomaly,1,0,0.5117,Low,No Action Required
E000268,2026-05-22 03:28:06,U0372,104.16.155.224,France,/storage/bucket-public,read,1,1591,47.82,No,3,normal,0,0,0.46,Low,No Action Required
E000269,2026-05-26 05:51:04,U0418,64.205.216.51,Finland,/logs/audit,list,0,133,11.72,No,10,normal,0,0,0.4329,Low,No Action Required
E000270,2026-05-17 01:06:48,U0302,192.107.47.88,Singapore,/api/files,update,0,2001,3.4,No,19,normal,0,0,0.3992,Low,No Action Required
E000271,2026-05-07 01:50:59,U0231,52.17.176.123,Spain,/storage/bucket-public,download,2,2070,0.41,No,29,normal,0,0,0.4877,Low,No Action Required
E000272,2026-05-15 23:58:39,U0006,91.120.51.241,North Korea,/network/firewall,login,14,27,8.23,No,84,brute_force,1,1,0.5612,Critical,Block IP address
E000273,2026-05-09 21:00:22,U0143,213.46.163.78,Belarus,/admin/settings,download,1,86,411.41,No,81,geographic_anomaly,1,1,0.5533,High,Temporarily lock account
E000274,2026-06-02 21:44:54,U0306,172.247.238.93,Ukraine,/network/firewall,login,13,43,5.95,No,82,brute_force,1,1,0.5538,Critical,Block IP address
E000275,2026-05-28 17:28:35,U0392,24.228.63.22,United States,/api/data,read,0,1475,7.64,No,19,normal,0,0,0.4239,Low,No Action Required
E000276,2026-06-01 10:55:04,U0343,104.55.56.166,United Kingdom,/api/files,login,1,2123,27.25,No,7,normal,0,0,0.4393,Low,No Action Required
E000277,2026-05-11 08:15:00,U0049,72.29.12.141,Finland,/database/staging,upload,0,2391,61.07,No,27,normal,0,0,0.4486,Low,No Action Required
E000278,2026-05-21 19:00:25,U0099,8.43.240.97,France,/logs/audit,login,1,1653,14.6,No,14,normal,0,0,0.4167,Low,No Action Required
E000279,2026-05-29 13:15:58,U0030,198.126.13.113,Canada,/api/files,login,0,1325,6.66,No,22,normal,0,0,0.4009,Low,No Action Required
E000280,2026-05-09 18:13:07,U0451,52.110.168.110,France,/storage/bucket-public,upload,0,2948,26.61,No,8,normal,0,0,0.4534,Low,No Action Required
E000281,2026-05-20 21:38:01,U0038,172.77.5.72,Canada,/compute/instances,upload,0,2055,35.79,No,11,normal,0,0,0.4219,Low,No Action Required
E000282,2026-05-21 10:19:06,U0165,64.122.196.60,Ireland,/api/files,upload,2,3521,14.88,No,23,normal,0,0,0.5227,Low,No Action Required
E000283,2026-05-21 07:46:58,U0494,91.8.103.213,Romania,/iam/roles,download,0,6774,5336.3,No,97,data_exfiltration,1,1,0.6345,Critical,Terminate session
E000284,2026-05-13 01:47:55,U0311,185.55.97.57,Romania,/admin/users,login,9,11,5.74,No,72,brute_force,1,1,0.5472,High,Temporarily lock account
E000285,2026-05-11 02:57:07,U0206,72.54.228.236,Tor Exit Node,/iam/roles,delete,3,146,135.04,Yes,92,privilege_escalation,1,1,0.5977,Critical,Temporarily lock account
E000286,2026-05-30 01:23:42,U0450,192.31.214.164,Ireland,/compute/instances,read,1,1085,12.29,No,24,normal,0,0,0.4199,Low,No Action Required
E000287,2026-05-07 01:42:33,U0056,104.159.138.189,Germany,/api/files,logout,0,2181,21.2,No,14,normal,0,0,0.3888,Low,No Action Required
E000288,2026-05-24 17:33:08,U0058,72.183.214.116,United States,/api/files,download,1,2602,6.87,No,13,normal,0,0,0.4586,Low,No Action Required
E000289,2026-05-09 01:20:16,U0022,72.202.25.169,France,/api/users,logout,0,690,23.75,No,29,normal,0,0,0.4188,Low,No Action Required
E000290,2026-05-08 16:36:19,U0267,8.156.173.2,Sweden,/database/production,upload,0,580,5.28,No,21,normal,0,0,0.4359,Low,No Action Required
E000291,2026-05-18 13:04:34,U0383,172.247.186.245,Spain,/api/files,download,0,2579,0.89,No,17,normal,0,0,0.4151,Low,No Action Required
E000292,2026-05-17 04:00:50,U0129,104.147.3.189,Japan,/api/files,login,0,2503,4.68,No,0,normal,0,0,0.4141,Low,No Action Required
E000293,2026-05-31 20:29:33,U0241,24.202.250.30,North Korea,/storage/bucket-private,configure,1,687,4.6,Yes,76,privilege_escalation,1,1,0.5816,High,Temporarily lock account
E000294,2026-05-28 03:45:35,U0152,24.154.166.181,India,/api/data,read,0,3247,0.46,No,22,normal,0,0,0.4223,Low,No Action Required
E000295,2026-05-25 08:42:38,U0306,198.21.12.81,Ireland,/storage/bucket-public,read,0,2052,0.89,No,21,normal,0,0,0.4043,Low,No Action Required
E000296,2026-05-07 22:55:21,U0149,52.52.128.184,Spain,/iam/roles,logout,0,1703,35.77,No,17,normal,0,0,0.3883,Low,No Action Required
E000297,2026-05-30 03:40:41,U0290,52.184.248.110,Norway,/compute/instances,logout,0,1399,12.06,No,4,normal,0,0,0.3927,Low,No Action Required
E000298,2026-05-24 10:46:24,U0317,24.103.164.169,Netherlands,/api/users,list,0,4083,32.72,No,19,normal,0,0,0.455,Low,No Action Required
E000299,2026-05-10 11:25:19,U0214,52.218.130.254,Singapore,/api/files,list,2,1657,16.44,Yes,11,normal,0,1,0.563,Low,Monitor activity
E000300,2026-05-04 17:01:03,U0451,172.88.175.179,Singapore,/database/staging,login,0,2258,58.77,No,15,normal,0,0,0.4,Low,No Action Required
E000301,2026-05-06 14:08:48,U0403,198.113.198.77,Japan,/api/users,update,0,1950,19.91,No,11,normal,0,0,0.387,Low,No Action Required
E000302,2026-05-13 06:24:30,U0262,172.81.103.194,Netherlands,/logs/audit,update,0,1013,20.81,Yes,22,normal,0,0,0.5271,Low,No Action Required
E000303,2026-05-10 20:23:17,U0036,52.48.20.25,Japan,/compute/instances,download,0,3390,63.74,No,24,normal,0,0,0.4447,Low,No Action Required
E000304,2026-05-10 09:14:22,U0439,192.144.89.91,United States,/database/production,read,0,416,8.92,No,29,normal,0,0,0.4414,Low,No Action Required
E000305,2026-05-15 04:17:35,U0487,64.185.50.252,Sweden,/api/files,download,2,2065,11.99,No,6,normal,0,0,0.4699,Low,No Action Required
E000306,2026-05-07 01:14:58,U0266,104.190.70.80,United Kingdom,/logs/audit,download,0,2006,16.43,No,13,normal,0,0,0.4185,Low,No Action Required
E000307,2026-05-30 19:20:21,U0260,24.46.77.207,Romania,/vpc/security-groups,delete,2,717,26.69,Yes,68,privilege_escalation,1,1,0.581,Medium,Require MFA verification
E000308,2026-05-31 17:30:26,U0487,24.163.172.231,Germany,/api/data,download,1,1058,42.88,No,26,normal,0,0,0.453,Low,No Action Required
E000309,2026-05-24 23:53:23,U0481,198.105.253.181,Finland,/storage/bucket-public,read,0,778,34.59,No,18,normal,0,0,0.4182,Low,No Action Required
E000310,2026-05-20 22:17:39,U0441,72.159.64.68,Australia,/storage/bucket-public,read,0,1235,27.29,No,6,normal,0,0,0.4356,Low,No Action Required
E000311,2026-05-05 10:18:59,U0337,52.143.133.155,Belarus,/admin/settings,login,12,20,0.78,No,75,brute_force,1,1,0.5934,Critical,Block IP address
E000312,2026-05-29 22:52:29,U0016,172.224.58.93,Belarus,/vpc/security-groups,download,1,2863,3328.94,No,82,data_exfiltration,1,1,0.5785,Critical,Terminate session
E000313,2026-05-30 23:56:04,U0390,45.24.162.188,Belarus,/storage/bucket-private,download,0,5026,7528.62,No,87,data_exfiltration,1,1,0.6312,Critical,Terminate session
E000314,2026-06-02 06:42:09,U0323,104.169.37.26,Spain,/database/production,logout,0,654,12.27,No,19,normal,0,0,0.3949,Low,No Action Required
E000315,2026-05-04 17:53:31,U0458,104.16.151.110,Norway,/storage/bucket-public,download,1,3069,16.17,No,11,normal,0,0,0.4656,Low,No Action Required
E000316,2026-05-31 17:28:30,U0187,24.119.47.7,Norway,/api/users,list,0,864,70.14,No,17,normal,0,0,0.4141,Low,No Action Required
